iter	x	y	new
0	0.69122314453125	0.205535888671875	0
0	0.680877685546875	0.45928955078125	0
0	0.2327880859375	0.9195556640625	0
0	0.3369140625	0.653472900390625	0
0	0.493499755859375	0.6175537109375	0
0	0.77349853515625	0.83984375	0
0	0.182159423828125	0.599151611328125	0
0	0.31292724609375	0.88812255859375	0
0	0.68048095703125	0.2470703125	0
0	0.723480224609375	0.24371337890625	0
0	0.90057373046875	0.57952880859375	0
0	0.1875	0.149322509765625	0
0	0.24591064453125	0.49188232421875	0
0	0.2008056640625	0.071014404296875	0
0	0.957305908203125	0.84442138671875	0
0	0.9351806640625	0.736175537109375	0
0	0.62457275390625	0.051605224609375	0
0	0.094879150390625	0.688720703125	0
0	0.14581298828125	0.329864501953125	0
0	0.798675537109375	0.7681884765625	0
0	0.914886474609375	0.259765625	0
0	0.518341064453125	0.4190673828125	0
0	0.5189208984375	0.818695068359375	0
0	0.60528564453125	0.23614501953125	0
0	0.726654052734375	0.54083251953125	0
0	0.436004638671875	0.652801513671875	0
0	0.049072265625	0.960052490234375	0
0	0.708282470703125	0.177764892578125	0
0	0.6536865234375	0.992340087890625	0
0	0.91876220703125	0.08734130859375	0
0	0.913421630859375	0.413970947265625	0
0	0.553436279296875	0.978546142578125	0
0	0.371490478515625	0.091705322265625	0
0	0.022491455078125	0.0902099609375	0
0	0.403900146484375	0.120880126953125	0
0	0.870269775390625	0.797576904296875	0
0	0.35986328125	0.528411865234375	0
0	0.2919921875	0.187255859375	0
0	0.46258544921875	0.69610595703125	0
0	0.48846435546875	0.1182861328125	0
0	0.250579833984375	0.161102294921875	0
0	0.889801025390625	0.675933837890625	0
0	0.841644287109375	0.949462890625	0
0	0.77947998046875	0.424224853515625	0
0	0.800048828125	0.099365234375	0
0	0.3502197265625	0.363555908203125	0
0	0.88861083984375	0.52972412109375	0
0	0.72265625	0.999786376953125	0
0	0.4869384765625	0.911041259765625	0
0	0.958099365234375	0.430633544921875	0
0	0.956573486328125	0.694244384765625	0
0	0.596832275390625	0.85614013671875	0
0	0.734954833984375	0.954071044921875	0
0	0.752899169921875	0.419097900390625	0
0	0.43914794921875	0.203338623046875	0
0	0.2967529296875	0.7818603515625	0
0	0.76031494140625	0.833648681640625	0
0	0.157379150390625	0.34564208984375	0
0	0.43084716796875	0.3399658203125	0
0	0.274322509765625	0.518798828125	0
0	0.0445556640625	0.984100341796875	0
0	0.231719970703125	0.939971923828125	0
0	0.012115478515625	0.05419921875	0
0	0.105133056640625	0.06280517578125	0
0	0.43206787109375	0.376068115234375	0
0	0.552337646484375	0.008056640625	0
0	0.159515380859375	0.232757568359375	0
0	0.679840087890625	0.089599609375	0
0	0.852874755859375	0.348480224609375	0
0	0.715728759765625	0.92047119140625	0
0	0.2808837890625	0.093505859375	0
0	0.02056884765625	0.505401611328125	0
0	0.670196533203125	0.565582275390625	0
0	0.46746826171875	0.22564697265625	0
0	0.375518798828125	0.705047607421875	0
0	0.722381591796875	0.122894287109375	0
0	0.65313720703125	0.09893798828125	0
0	0.456146240234375	0.38812255859375	0
0	0.819244384765625	0.631195068359375	0
0	0.019500732421875	0.46185302734375	0
0	0.5743408203125	0.634521484375	0
0	0.612060546875	0.65185546875	0
0	0.774688720703125	0.7005615234375	0
0	0.476898193359375	0.67498779296875	0
0	0.432647705078125	0.8046875	0
0	0.151458740234375	0.028564453125	0
0	0.226348876953125	0.90106201171875	0
0	0.30670166015625	0.5987548828125	0
0	0.300750732421875	0.645263671875	0
0	0.20513916015625	0.410888671875	0
0	0.6407470703125	0.399444580078125	0
0	0.309417724609375	0.929107666015625	0
0	0.797882080078125	0.177520751953125	0
0	0.072509765625	0.810760498046875	0
0	0.251708984375	0.685760498046875	0
0	0.440582275390625	0.52227783203125	0
0	0.1873779296875	0.11529541015625	0
0	0.1004638671875	0.722625732421875	0
0	0.9703369140625	0.843048095703125	0
0	0.001953125	0.820526123046875	0
0	0.0994873046875	0.6968994140625	0
0	0.187286376953125	0.611785888671875	0
0	0.9202880859375	0.94171142578125	0
0	0.45806884765625	0.4029541015625	0
0	0.8787841796875	0.6422119140625	0
0	0.911590576171875	0.527618408203125	0
0	0.597900390625	0.55914306640625	0
0	0.877532958984375	0.661346435546875	0
0	0.557159423828125	0.2347412109375	0
0	0.286163330078125	0.841949462890625	0
0	0.657379150390625	0.4241943359375	0
0	0.999542236328125	0.600830078125	0
0	0.451171875	0.52862548828125	0
0	0.136871337890625	0.1121826171875	0
0	0.320892333984375	0.186767578125	0
0	0.9251708984375	0.7657470703125	0
0	0.3848876953125	0.6806640625	0
0	0.106658935546875	0.06976318359375	0
0	0.413726806640625	0.31231689453125	0
0	0.433929443359375	0.29034423828125	0
0	0.537384033203125	0.40728759765625	0
0	0.28436279296875	0.733306884765625	0
0	0.0245361328125	0.10137939453125	0
0	0.924957275390625	0.074737548828125	0
0	0.915618896484375	0.5667724609375	0
0	0.458648681640625	0.646942138671875	0
0	0.790435791015625	0.83404541015625	0
0	0.983673095703125	0.08544921875	0
0	0.451904296875	0.865997314453125	0
0	0.9969482421875	0.24365234375	0
0	0.80706787109375	0.039642333984375	0
0	0.572967529296875	0.7813720703125	0
0	0.726593017578125	0.6927490234375	0
0	0.349273681640625	0.33343505859375	0
0	0.163970947265625	0.89111328125	0
0	0.8497314453125	0.66448974609375	0
0	0.315826416015625	0.072601318359375	0
0	0.177215576171875	0.716644287109375	0
0	0.104522705078125	0.724639892578125	0
0	0.60626220703125	0.95562744140625	0
0	0.76409912109375	0.750946044921875	0
0	0.10784912109375	0.92230224609375	0
0	0.81121826171875	0.684112548828125	0
0	0.33660888671875	0.395294189453125	0
0	0.18194580078125	0.40008544921875	0
0	0.112548828125	0.07135009765625	0
0	0.81585693359375	0.490753173828125	0
0	0.927978515625	0.16943359375	0
0	0.4686279296875	0.951202392578125	0
0	0.51104736328125	0.86492919921875	0
0	0.034515380859375	0.337493896484375	0
0	0.977264404296875	0.960174560546875	0
0	0.15966796875	0.05145263671875	0
0	0.600128173828125	0.697601318359375	0
0	0.42791748046875	0.908660888671875	0
0	0.73223876953125	0.121673583984375	0
0	0.899749755859375	0.64593505859375	0
0	0.90777587890625	0.89581298828125	0
0	0.286468505859375	0.524444580078125	0
0	0.658203125	0.9808349609375	0
0	0.5400390625	0.684814453125	0
0	0.071868896484375	0.080902099609375	0
0	0.14044189453125	0.410430908203125	0
0	0.629180908203125	0.26318359375	0
0	0.8612060546875	0.955230712890625	0
0	0.344207763671875	0.657684326171875	0
0	0.295135498046875	0.09210205078125	0
0	0.74444580078125	0.64349365234375	0
0	0.920745849609375	0.03839111328125	0
0	0.71942138671875	0.427459716796875	0
0	0.991058349609375	0.9144287109375	0
0	0.769927978515625	0.421722412109375	0
0	0.02587890625	0.39166259765625	0
0	0.68878173828125	0.32647705078125	0
0	0.188995361328125	0.686370849609375	0
0	0.20452880859375	0.323760986328125	0
0	0.33111572265625	0.555450439453125	0
0	0.619232177734375	0.289154052734375	0
0	0.98028564453125	0.450347900390625	0
0	0.9716796875	0.427093505859375	0
0	0.060821533203125	0.48541259765625	0
0	0.7572021484375	0.236328125	0
0	0.62188720703125	0.376922607421875	0
0	0.73553466796875	0.21173095703125	0
0	0.357086181640625	0.009307861328125	0
0	0.8575439453125	0.1885986328125	0
0	0.196533203125	0.784210205078125	0
0	0.84259033203125	0.735931396484375	0
0	0.752166748046875	0.409210205078125	0
0	0.43743896484375	0.50457763671875	0
0	0.89801025390625	0.282379150390625	0
0	0.88800048828125	0.936981201171875	0
0	0.26629638671875	0.12841796875	0
0	0.65533447265625	0.244171142578125	0
0	0.94110107421875	0.0433349609375	0
0	0.90692138671875	0.056915283203125	0
0	0.1302490234375	0.60345458984375	0
0	0.814727783203125	0.65679931640625	0
0	0.09698486328125	0.195098876953125	0
0	0.191009521484375	0.1934814453125	0
0	0.13299560546875	0.22125244140625	0
0	0.4932861328125	0.7947998046875	0
0	0.85321044921875	0.3414306640625	0
0	0.729827880859375	0.97564697265625	0
0	0.594482421875	0.401031494140625	0
0	0.29656982421875	0.251678466796875	0
0	0.198883056640625	0.206298828125	0
0	0.27716064453125	0.36468505859375	0
0	0.96307373046875	0.801422119140625	0
0	0.23699951171875	0.025299072265625	0
0	0.034881591796875	0.40350341796875	0
0	0.042572021484375	0.579681396484375	0
0	0.0384521484375	0.652435302734375	0
0	0.73773193359375	0.5062255859375	0
0	0.20904541015625	0.3310546875	0
0	0.007598876953125	0.148529052734375	0
0	0.819061279296875	0.212554931640625	0
0	0.26165771484375	0.591033935546875	0
0	0.1761474609375	0.19085693359375	0
0	0.86737060546875	0.083526611328125	0
0	0.974884033203125	0.3507080078125	0
0	0.56524658203125	0.920562744140625	0
0	0.28326416015625	0.133209228515625	0
0	0.596893310546875	0.182342529296875	0
0	0.945098876953125	0.253387451171875	0
0	0.577362060546875	0.2431640625	0
0	0.6798095703125	0.526214599609375	0
0	0.64251708984375	0.453643798828125	0
0	0.660675048828125	0.256561279296875	0
0	0.90338134765625	0.903045654296875	0
0	0.852752685546875	0.3504638671875	0
0	0.738250732421875	0.66796875	0
0	0.892059326171875	0.80279541015625	0
0	0.95391845703125	0.453521728515625	0
0	0.78668212890625	0.718505859375	0
0	0.3472900390625	0.033447265625	0
0	0.2218017578125	0.523193359375	0
0	0.698760986328125	0.395233154296875	0
0	0.74908447265625	0.51934814453125	0
0	0.728302001953125	0.99664306640625	0
0	0.642333984375	0.444580078125	0
0	0.045867919921875	0.03961181640625	0
0	0.70037841796875	0.188079833984375	0
0	0.626983642578125	0.16827392578125	0
0	0.7784423828125	0.3214111328125	0
0	0.845184326171875	0.496917724609375	0
0	0.329193115234375	0.600250244140625	0
0	0.592254638671875	0.37408447265625	0
0	0.73504638671875	0.092803955078125	0
0	0.517547607421875	0.789703369140625	0
0	0.712432861328125	0.091552734375	0
0	0.917877197265625	0.83050537109375	0
0	0.56982421875	0.464599609375	0
0	0.3087158203125	0.09100341796875	0
0	0.6004638671875	0.602325439453125	0
0	0.208740234375	0.44549560546875	0
0	0.39093017578125	0.616424560546875	0
0	0.1680908203125	0.08770751953125	0
0	0.3272705078125	0.94696044921875	0
0	0.57232666015625	0.244354248046875	0
0	0.079437255859375	0.033721923828125	0
0	0.252777099609375	0.468719482421875	0
0	0.345611572265625	0.208587646484375	0
0	0.435028076171875	0.92047119140625	0
0	0.6373291015625	0.46466064453125	0
0	0.056365966796875	0.538299560546875	0
0	0.38720703125	0.258544921875	0
0	0.983642578125	0.5111083984375	0
0	0.15985107421875	0.0023193359375	0
0	0.162933349609375	0.95440673828125	0
0	0.247802734375	0.400909423828125	0
0	0.2318115234375	0.1981201171875	0
0	0.433319091796875	0.291656494140625	0
0	0.6259765625	0.591827392578125	0
0	0.19744873046875	0.1419677734375	0
0	0.71124267578125	0.23388671875	0
0	0.157745361328125	0.86151123046875	0
0	0.972137451171875	0.5306396484375	0
0	0.01556396484375	0.08489990234375	0
0	0.788330078125	0.991943359375	0
0	0.79449462890625	0.581695556640625	0
0	0.830322265625	0.1693115234375	0
0	0.651092529296875	0.949188232421875	0
0	0.605438232421875	0.142852783203125	0
0	0.038970947265625	0.2449951171875	0
0	0.18548583984375	0.46319580078125	0
0	0.507781982421875	0.715118408203125	0
0	0.6473388671875	0.954925537109375	0
0	0.918182373046875	0.274169921875	0
0	0.257598876953125	0.28753662109375	0
0	0.3541259765625	0.893463134765625	0
0	0.932647705078125	0.7200927734375	0
0	0.513519287109375	0.554046630859375	0
0	0.00543212890625	0.926055908203125	0
0	0.8587646484375	0.919891357421875	0
0	0.83013916015625	0.304534912109375	0
0	0.308319091796875	0.38848876953125	0
0	0.255706787109375	0.6839599609375	0
0	0.750457763671875	0.674468994140625	0
0	0.500244140625	0.82464599609375	0
0	0.160552978515625	0.58251953125	0
0	0.456695556640625	0.62640380859375	0
0	0.603271484375	0.126312255859375	0
0	0.961456298828125	0.4476318359375	0
0	0.900482177734375	0.649200439453125	0
0	0.057342529296875	0.44171142578125	0
0	0.246795654296875	0.10308837890625	0
0	0.78167724609375	0.317474365234375	0
0	0.553314208984375	0.141845703125	0
0	0.51116943359375	0.429656982421875	0
0	0.801300048828125	0.1854248046875	0
0	0.3946533203125	0.6055908203125	0
0	0.1868896484375	0.110870361328125	0
0	0.905029296875	0.61468505859375	0
0	0.337860107421875	0.726593017578125	0
0	0.0413818359375	0.68658447265625	0
0	0.38421630859375	0.68603515625	0
0	0.213104248046875	0.984344482421875	0
0	0.163421630859375	0.99700927734375	0
0	0.336517333984375	0.439178466796875	0
0	0.34136962890625	0.783203125	0
0	0.1759033203125	0.852447509765625	0
0	0.73114013671875	0.453643798828125	0
0	0.459808349609375	0.67181396484375	0
0	0.58984375	0.936676025390625	0
0	0.803985595703125	0.347320556640625	0
0	0.175445556640625	0.13470458984375	0
0	0.972412109375	0.67364501953125	0
0	0.344451904296875	0.255950927734375	0
0	0.50701904296875	0.025238037109375	0
0	0.472137451171875	0.179107666015625	0
0	0.258392333984375	0.89007568359375	0
0	0.475860595703125	0.5079345703125	0
0	0.84759521484375	0.608551025390625	0
1	0.778185814779705	0.0401167117652591	0
1	0.935037608637005	0.241461515811667	0
1	0.409271240234375	0.82464599609375	1
1	0.150166962725915	0.358444324489492	0
1	0.430101498184201	0.958618298073704	0
1	0.996627844784492	0.555589098801743	0
1	0.956595764848522	0.764312075496484	0
1	0.764039141079328	0.762485838353244	0
1	0.691155310575102	0.997110876678968	0
1	0.516092732584448	1.01711275928555	0
1	0.110028781847249	0.0342977209759338	0
1	0.729604009215035	0.885098287572104	0
1	0.943513458153029	0.331902867637659	0
1	0.527901190929017	0.696001387479857	0
1	0.710667755582084	0.714302755463064	0
1	0.410675048828125	0.381317138671875	1
1	0.747018677744463	0.518780779227243	0
1	0.3081918476729	0.584873878811863	0
1	0.585973871157374	0.250206915926184	0
1	0.927261839413526	0.132985792917372	0
1	0.459121971969654	0.0506412770288518	0
1	0.569487670575062	0.650459324326273	0
1	0.884808269009506	0.932610406688904	0
1	0.882638773960776	0.577577577747109	0
1	0.955008341504158	0.860301679730023	0
1	0.0486638352895316	0.322251701270683	0
1	0.785021024416584	0.732136231387569	0
1	0.0757999551371122	0.821764060437743	0
1	0.296996000003248	0.578610422158398	0
1	0.291229248046875	0.762725830078125	1
1	0.559029450505662	0.768722166075487	0
1	0.319366455078125	0.616455078125	1
1	0.48678568056165	0.523615120426149	0
1	0.0779502649367906	0.204653272059839	0
1	0.105188938761032	0.295817408850905	0
1	0.617383515095677	0.911090594239059	0
1	1.00006286205251	0.647225701716539	0
1	0.703775662829778	0.716723325111905	0
1	0.931197456583027	0.0660576520839403	0
1	0.155664873734941	0.0990320125020006	0
1	0.448998952874606	0.966124472095172	0
1	0.758290529852662	0.231797532631194	0
1	0.268356771512098	0.215830510974406	0
1	0.431477770179221	0.335128446010332	0
1	0.041168212890625	0.5870361328125	1
1	0.740518199458033	0.937824804293052	0
1	0.63307449074003	0.400699153137625	0
1	0.592114710209837	0.503337003783767	0
1	0.645711476001609	0.236510564092897	0
1	0.596344212437953	0.502259212862831	0
1	0.509035473909385	0.627032564915301	0
1	0.319798940707841	0.794219349706599	0
1	0.590157335396617	0.224686750390009	0
1	0.870609392373009	0.639578430449195	0
1	0.620607156962495	0.639168632335921	0
1	0.449515228011303	0.786618879089907	0
1	0.10233223863172	0.0617807956424392	0
1	0.244842529296875	0.854522705078125	1
1	0.322665327118142	0.140883667013693	0
1	0.849103711155807	0.616616878683452	0
1	0.324017181711721	0.878217443478063	0
1	0.612521551630587	0.178523477282463	0
1	0.358478631609274	0.418451962622276	0
1	0.179845210880096	0.375767503354019	0
1	0.377953141412794	0.487505133432807	0
1	0.397785056320226	0.644306801374009	0
1	0.167027309877356	0.669917176947043	0
1	0.140602571186959	0.392222855418054	0
1	0.325722889417307	0.776571330052762	0
1	0.255858263144951	0.285082442715053	0
1	0.30674407809352	0.796273514944235	0
1	1.00349327699647	0.696796018683433	0
1	0.0606670395033703	0.444539039447533	0
1	0.4635009765625	0.559326171875	1
1	0.878276609050616	0.7003581427767	0
1	0.726737062143344	0.924053382376288	0
1	0.241513292217569	0.107198123995434	0
1	0.911711509093414	0.117397167937823	0
1	0.171005307389241	0.168473551773986	0
1	0.234161376953125	0.08367919921875	1
1	0.163909912109375	0.134979248046875	1
1	0.466220845947056	0.233312659869835	0
1	0.315384489618983	0.0776578629424956	0
1	0.127899169921875	0.68359375	1
1	0.613009199231255	0.114650972100027	0
1	0.403100048145075	0.897073178355192	0
1	0.11199951171875	0.343475341796875	1
1	0.901542298469807	0.233235287483181	0
1	0.0522460685266393	0.250884310251464	0
1	0.523679989300971	0.959777787699793	0
1	0.424417003039597	0.922221382965373	0
1	0.374751372074454	0.396822438379285	0
1	0.12069381917479	0.00958785922818637	0
1	1.0167616069021	0.73540656977611	0
1	0.248269591083147	0.923381065189265	0
1	0.645169033557248	0.447204728569373	0
1	0.969571996752047	0.752246239191949	0
1	0.197993592511686	0.390989239101378	0
1	0.151220937184035	0.807379222072293	0
1	0.422009190321615	0.680449762949414	0
1	0.420169204305656	0.713821854951901	0
1	0.874375684921299	0.140586661505094	0
1	0.718694637153878	0.950057299244974	0
1	0.38360595703125	0.0419921875	1
1	0.245104430844111	0.364696845012084	0
1	0.696819284133276	0.109083156850402	0
1	0.669236232210255	0.505254982176641	0
1	0.37778754804046	0.537764331997491	0
1	0.648799519826968	0.246505600080653	0
1	0.317894729316283	0.943042755251546	0
1	0.829842494143434	0.671771009130043	0
1	0.348026093312944	0.700432909384041	0
1	0.91438612708508	0.653063339779943	0
1	0.543060302734375	0.164459228515625	1
1	0.572709952913082	0.965015230659774	0
1	0.18657977238228	0.439405127824757	0
1	0.944872323182523	0.12853186503204	0
1	0.744413802850055	0.357099161391447	0
1	0.76454344527289	0.240583242789819	0
1	0.882234426706013	0.0767435603648495	0
1	0.117452700175293	0.699755420447673	0
1	-0.0162262949872964	0.157445056251551	0
1	0.903662869024952	0.346246952165132	0
1	0.508745521386752	0.454909891421705	0
1	0.678973830780953	0.86975339842955	0
1	0.519343149375389	0.0510311821181466	0
1	0.883197923151751	0.241545377649208	0
1	0.689494200104358	0.311958648115649	0
1	0.893941566835843	0.939417934990885	0
1	0.084120109978842	0.497709458726044	0
1	0.494478296600858	0.197840479422923	0
1	0.266948174712309	0.165662703699403	0
1	0.0268659992350466	0.538955752697111	0
1	0.658407250630508	0.531454292376199	0
1	0.615649475937678	0.199463829786588	0
1	0.179266628441381	0.128374661252605	0
1	0.723826618541593	0.547174653604592	0
1	0.299356472167011	0.939589917427065	0
1	0.627575984547121	0.466559469157712	0
1	0.493005019900363	0.827902868637872	0
1	0.67465356971731	0.166948832837487	0
1	0.442076519871832	0.988712827585205	0
1	0.5704028146502	0.161823845786552	0
1	-0.0302383690508407	0.767965614906322	0
1	0.906736721092433	0.397079837377782	0
1	0.576389703245228	0.414395373748236	0
1	0.757190493852665	0.0566526173107757	0
1	0.767196972311998	0.264782288133507	0
1	0.63819731245976	0.823851920080091	0
1	0.981991497676453	0.721939298827443	0
1	0.971179028710387	0.241781130851476	0
1	0.419803731901868	0.127929074001188	0
1	0.16095606834857	0.299805815680691	0
1	0.0787442971237717	0.402384247052861	0
1	0.344390869140625	0.555816650390625	1
1	0.619293212890625	0.0279541015625	1
1	0.485954115235791	0.863812698825909	0
1	0.997542582965779	0.893907375395061	0
1	0.524836927485173	0.874413695548909	0
1	0.840642621550751	0.95644590915209	0
1	0.637924549309612	0.782774828685918	0
1	0.0671841478797694	0.787373510976229	0
1	0.0782099103980693	0.750228829560043	0
1	0.611951603206543	0.848466035452581	0
1	0.291575131364965	0.748357335660907	0
1	0.908620837184557	0.0394196201117571	0
1	0.729374975346051	0.179724948622638	0
1	0.629543084808646	0.45566949175059	0
1	0.25034741234774	0.876134100112248	0
1	0.343089094041885	0.658167641774541	0
1	0.504593044587913	0.647271249477134	0
1	0.741322049099649	0.826170198490814	0
1	0.154126734112972	0.577098526921454	0
1	0.269820590625218	0.898760362521624	0
1	0.664934224674037	0.210097213875752	0
1	0.740919904992978	0.197388980091624	0
1	0.914105458984194	0.636854396101845	0
1	0.187763307037256	0.125357969696331	0
1	0.21347046671593	0.470886774111771	0
1	0.20980897392314	0.143019148424055	0
1	0.907556190999334	0.894180593838713	0
1	0.893543158591714	0.729787361597952	0
1	0.635445080374316	0.0693233388198138	0
1	0.0906511598946963	0.702014462876122	0
1	0.134913163452627	0.370901668676688	0
1	0.84383945503085	0.71977674024478	0
1	0.954018826127394	0.255547089042298	0
1	0.515372891084371	0.461626728760589	0
1	0.487872050668883	0.842387422059725	0
1	0.551007930278352	0.192758289788149	0
1	0.778157155594782	0.532878715935898	0
1	0.490981764482879	0.6935407749798	0
1	0.0127664289207465	0.959301112646574	0
1	0.670140579428572	0.213042796899152	0
1	0.22802734375	0.813385009765625	1
1	0.940839341322814	0.084196222848188	0
1	0.874299064473893	0.452206251219911	0
1	0.582601872801285	0.956711956958161	0
1	0.379244367355711	0.117369523333315	0
1	0.00260704480677188	0.0928293647486833	0
1	0.439442844745646	0.133846751108932	0
1	0.932268559624237	0.836007082504882	0
1	0.37529827486769	0.506309720908	0
1	0.269434301838983	0.146922373390217	0
1	0.478570446171532	0.669357360454042	0
